,M/MSun,age(Gyr),log L/Lsun,Teff(K),log g,R/Rsun,source
2119,0.0165,0.42,-5.1342,901.48,4.562,1.084,sonora
2120,0.0165,0.49,-5.2573,844.68,4.572,1.071,sonora
2121,0.0165,0.57,-5.3636,798.54,4.581,1.06,sonora
2122,0.0165,0.66,-5.4607,758.53,4.589,1.051,sonora
2123,0.0165,0.77,-5.5596,719.66,4.596,1.042,sonora
2124,0.0165,0.89,-5.6498,685.8,4.603,1.034,sonora
2125,0.0165,1.0,-5.7194,660.67,4.608,1.028,sonora
2126,0.0165,1.2,-5.8272,623.61,4.615,1.02,sonora
2127,0.0165,1.4,-5.9169,594.15,4.62,1.013,sonora
2128,0.0165,1.6,-5.99,571.19,4.625,1.008,sonora
2129,0.0165,1.9,-6.081,543.81,4.631,1.001,sonora
2130,0.0165,2.2,-6.1577,521.82,4.635,0.996,sonora
2131,0.0165,2.5,-6.2291,501.89,4.64,0.991,sonora
2132,0.0165,2.9,-6.3075,480.97,4.644,0.986,sonora
2133,0.0165,3.4,-6.3895,459.98,4.649,0.981,sonora
2134,0.0165,4.0,-6.4715,439.89,4.653,0.976,sonora
2135,0.0165,4.6,-6.5453,422.5,4.657,0.972,sonora
2136,0.0165,5.3,-6.6311,402.99,4.66,0.968,sonora
2137,0.0165,6.2,-6.715,384.82,4.664,0.964,sonora
2138,0.0165,7.2,-6.7827,370.87,4.668,0.96,sonora
2139,0.0165,8.3,-6.8373,360.06,4.671,0.956,sonora
2140,0.0165,9.7,-6.8957,348.91,4.675,0.952,sonora
2141,0.0165,11.0,-6.9464,339.47,4.678,0.949,sonora
2142,0.0165,13.0,-7.0181,326.5,4.682,0.944,sonora
2143,0.017,0.001,,2590.4018667354794,,,baraffe
2144,0.017,0.0010974986633886447,,2587.111645091077,,,baraffe
2145,0.017,0.0012045035934870319,,2584.068865207015,,,baraffe
2146,0.017,0.0013219407795106888,,2581.24363867459,,,baraffe
2147,0.017,0.0014508282385919241,,2578.743593450037,,,baraffe
2148,0.017,0.0015922820526611385,,2576.660102874992,,,baraffe
2149,0.017,0.001611697193010608,,2572.8343836904687,,,interp
2150,0.017,0.0016311123333600777,,2569.008664505945,,,interp
2151,0.017,0.0016505274737095472,,2565.182945321422,,,interp
2152,0.017,0.001669942614059017,,2561.357226136898,,,interp
2153,0.017,0.0016893577544084865,,2557.531506952375,,,interp
2154,0.017,0.001708772894757956,,2553.7057877678512,,,interp
2155,0.017,0.0017281880351074257,,2549.880068583328,,,interp
2156,0.017,0.0017476031754568952,,2546.054349398805,,,interp
2157,0.017,0.0017670183158063648,,2542.228630214281,,,interp
2158,0.017,0.0017864334561558345,,2538.402911029758,,,interp
2159,0.017,0.001805848596505304,,2534.577191845234,,,interp
2160,0.017,0.0018252637368547735,,2530.751472660711,,,interp
2161,0.017,0.0018446788772042433,,2526.9257534761873,,,interp
2162,0.017,0.0018640940175537128,,2523.100034291664,,,interp
2163,0.017,0.0018835091579031825,,2519.274315107141,,,interp
2164,0.017,0.001902924298252652,,2515.448595922617,,,interp
2165,0.017,0.0019223394386021215,,2511.622876738094,,,interp
2166,0.017,0.0019417545789515913,,2507.7971575535703,,,interp
2167,0.017,0.001961169719301061,,2503.971438369047,,,interp
2168,0.017,0.0019805848596505305,,2500.1457191845234,,,interp
2169,0.017,0.002,-2.6201,2496.32,3.831,2.554,sonora
2170,0.017,0.0023,-2.6647,2476.59,3.861,2.465,sonora
2171,0.017,0.0027,-2.7141,2452.79,3.894,2.374,sonora
2172,0.017,0.0031,-2.7529,2433.34,3.919,2.307,sonora
2173,0.017,0.0036,-2.7905,2412.7,3.942,2.247,sonora
2174,0.017,0.0042,-2.8219,2394.34,3.96,2.2,sonora
2175,0.017,0.0049,-2.8434,2381.65,3.972,2.17,sonora
2176,0.017,0.0057,-2.8614,2370.85,3.982,2.145,sonora
2177,0.017,0.0066,-2.8734,2363.55,3.989,2.128,sonora
2178,0.017,0.0076,-2.8839,2356.97,3.995,2.114,sonora
2179,0.017,0.0088,-2.8943,2350.95,4.001,2.1,sonora
2180,0.017,0.01,-2.9053,2344.33,4.007,2.085,sonora
2181,0.017,0.012,-2.9257,2331.89,4.018,2.059,sonora
2182,0.017,0.014,-2.9667,2307.42,4.04,2.005,sonora
2183,0.017,0.016,-3.0059,2282.14,4.06,1.96,sonora
2184,0.017,0.019,-3.0848,2230.3,4.099,1.874,sonora
2185,0.017,0.022,-3.2207,2136.64,4.161,1.746,sonora
2186,0.017,0.025,-3.3723,2016.39,4.212,1.646,sonora
2187,0.017,0.029,-3.5285,1891.42,4.257,1.564,sonora
2188,0.017,0.034,-3.6793,1772.63,4.295,1.496,sonora
2189,0.017,0.039,-3.8099,1669.36,4.321,1.452,sonora
2190,0.017,0.045,-3.9315,1577.33,4.344,1.413,sonora
2191,0.017,0.053,-4.066,1478.6,4.367,1.378,sonora
2192,0.017,0.061,-4.1507,1422.13,4.384,1.351,sonora
2193,0.017,0.071,-4.2543,1352.84,4.4,1.325,sonora
2194,0.017,0.082,-4.3488,1291.7,4.415,1.304,sonora
2195,0.017,0.096,-4.4231,1248.15,4.429,1.282,sonora
2196,0.017,0.11,-4.4888,1210.38,4.442,1.264,sonora
2197,0.017,0.13,-4.5349,1189.02,4.457,1.242,sonora
2198,0.017,0.15,-4.5683,1175.72,4.471,1.222,sonora
2199,0.017,0.17,-4.5997,1163.12,4.483,1.204,sonora
2200,0.017,0.2,-4.6429,1145.61,4.5,1.181,sonora
2201,0.017,0.23,-4.6842,1128.86,4.516,1.16,sonora
2202,0.017,0.27,-4.7352,1107.5,4.534,1.137,sonora
2203,0.017,0.31,-4.8309,1057.44,4.549,1.117,sonora
2204,0.017,0.37,-4.9813,979.14,4.566,1.096,sonora
2205,0.017,0.42,-5.0853,927.57,4.576,1.083,sonora
2206,0.017,0.49,-5.2069,870.34,4.587,1.07,sonora
2207,0.017,0.57,-5.3214,819.09,4.596,1.058,sonora
2208,0.017,0.66,-5.4216,776.74,4.604,1.048,sonora
2209,0.017,0.77,-5.5229,736.02,4.611,1.039,sonora
2210,0.017,0.89,-5.614,701.06,4.618,1.031,sonora
2211,0.017,1.0,-5.6871,674.09,4.623,1.025,sonora
2212,0.017,1.2,-5.794,636.58,4.63,1.017,sonora
2213,0.017,1.4,-5.8829,606.83,4.636,1.01,sonora
2214,0.017,1.6,-5.9557,583.46,4.641,1.005,sonora
2215,0.017,1.9,-6.047,555.5,4.647,0.998,sonora
2216,0.017,2.2,-6.1264,532.11,4.652,0.992,sonora
2217,0.017,2.5,-6.1961,512.35,4.656,0.988,sonora
2218,0.017,2.9,-6.276,490.58,4.66,0.983,sonora
2219,0.017,3.4,-6.3586,469.03,4.665,0.978,sonora
2220,0.017,4.0,-6.4414,448.38,4.669,0.972,sonora
2221,0.017,4.6,-6.5134,431.15,4.673,0.968,sonora
2222,0.017,5.3,-6.5994,411.18,4.677,0.964,sonora
2223,0.017,6.2,-6.6884,391.52,4.68,0.96,sonora
2224,0.017,7.2,-6.756,377.31,4.684,0.956,sonora
2225,0.017,8.3,-6.8131,365.8,4.687,0.952,sonora
2226,0.017,9.7,-6.8782,353.12,4.691,0.948,sonora
2227,0.017,11.0,-6.9262,344.07,4.694,0.945,sonora
2228,0.017,13.0,-6.9934,331.77,4.698,0.941,sonora
2229,0.0175,0.001,,2593.4620118740872,,,baraffe
2230,0.0175,0.0010974986633886447,,2590.2167198135194,,,baraffe
2231,0.0175,0.0012045035934870319,,2587.2154736700772,,,baraffe
2232,0.0175,0.0013219407795106888,,2584.4287275975075,,,baraffe
2233,0.0175,0.0014508282385919241,,2581.962703467336,,,baraffe
2234,0.0175,0.0015922820526611385,,2579.9075379042374,,,baraffe
2235,0.0175,0.0016259829072963223,,2575.831464670702,,,interp
2236,0.0175,0.0016596837619315063,,2571.755391437167,,,interp
2237,0.0175,0.00169338461656669,,2567.679318203632,,,interp
2238,0.0175,0.001727085471201874,,2563.603244970097,,,interp
2239,0.0175,0.001760786325837058,,2559.5271717365617,,,interp
2240,0.0175,0.0017944871804722417,,2555.4510985030265,,,interp
2241,0.0175,0.0018281880351074256,,2551.3750252694917,,,interp
2242,0.0175,0.0018618888897426096,,2547.2989520359565,,,interp
2243,0.0175,0.0018955897443777934,,2543.2228788024213,,,interp
2244,0.0175,0.0019292905990129774,,2539.146805568886,,,interp
2245,0.0175,0.001962991453648161,,2535.0707323353513,,,interp
2246,0.0175,0.001996692308283345,,2530.994659101816,,,interp
2247,0.0175,0.002030393162918529,,2526.918585868281,,,interp
2248,0.0175,0.0020640940175537126,,2522.8425126347456,,,interp
2249,0.0175,0.0020977948721888967,,2518.766439401211,,,interp
2250,0.0175,0.0021314957268240807,,2514.6903661676756,,,interp
2251,0.0175,0.0021651965814592647,,2510.6142929341404,,,interp
2252,0.0175,0.0021988974360944483,,2506.538219700605,,,interp
2253,0.0175,0.0022325982907296323,,2502.4621464670704,,,interp
2254,0.0175,0.002266299145364816,,2498.386073233535,,,interp
2255,0.0175,0.0023,-2.642,2494.31,3.864,2.494,sonora
2256,0.0175,0.0027,-2.6869,2474.32,3.895,2.407,sonora
2257,0.0175,0.0031,-2.7228,2456.84,3.918,2.343,sonora
2258,0.0175,0.0036,-2.7565,2439.26,3.939,2.286,sonora
2259,0.0175,0.0042,-2.7814,2425.38,3.954,2.247,sonora
2260,0.0175,0.0049,-2.8005,2414.76,3.966,2.217,sonora
2261,0.0175,0.0057,-2.8133,2407.33,3.973,2.198,sonora
2262,0.0175,0.0066,-2.8246,2400.51,3.98,2.182,sonora
2263,0.0175,0.0076,-2.8355,2393.8,3.986,2.167,sonora
2264,0.0175,0.0088,-2.8476,2386.49,3.992,2.15,sonora
2265,0.0175,0.01,-2.8617,2378.02,4.0,2.131,sonora
2266,0.0175,0.012,-2.8919,2359.8,4.017,2.09,sonora
2267,0.0175,0.014,-2.935,2333.64,4.041,2.034,sonora
2268,0.0175,0.016,-2.9789,2307.24,4.065,1.978,sonora
2269,0.0175,0.019,-3.0866,2236.65,4.119,1.86,sonora
2270,0.0175,0.022,-3.237,2131.6,4.186,1.722,sonora
2271,0.0175,0.025,-3.3791,2017.63,4.232,1.632,sonora
2272,0.0175,0.029,-3.525,1900.87,4.275,1.554,sonora
2273,0.0175,0.034,-3.6658,1790.02,4.311,1.49,sonora
2274,0.0175,0.039,-3.7989,1682.65,4.337,1.447,sonora
2275,0.0175,0.045,-3.9097,1599.31,4.359,1.41,sonora
2276,0.0175,0.053,-4.0493,1494.48,4.381,1.375,sonora
2277,0.0175,0.061,-4.1324,1438.43,4.398,1.349,sonora
2278,0.0175,0.071,-4.2278,1374.75,4.414,1.323,sonora
2279,0.0175,0.082,-4.3276,1308.77,4.429,1.301,sonora
2280,0.0175,0.096,-4.4056,1261.7,4.443,1.28,sonora
2281,0.0175,0.11,-4.4689,1225.24,4.455,1.262,sonora
2282,0.0175,0.13,-4.5283,1194.25,4.47,1.24,sonora
2283,0.0175,0.15,-4.5604,1181.35,4.484,1.221,sonora
2284,0.0175,0.17,-4.5893,1170.1,4.496,1.204,sonora
2285,0.0175,0.2,-4.6304,1153.83,4.513,1.181,sonora
2286,0.0175,0.23,-4.6681,1138.64,4.527,1.162,sonora
2287,0.0175,0.27,-4.7176,1117.98,4.545,1.138,sonora
2288,0.0175,0.31,-4.7797,1088.52,4.561,1.118,sonora
2289,0.0175,0.37,-4.9335,1006.43,4.578,1.095,sonora
2290,0.0175,0.42,-5.0374,953.87,4.589,1.082,sonora
2291,0.0175,0.49,-5.1603,894.45,4.6,1.068,sonora
2292,0.0175,0.57,-5.2789,840.08,4.61,1.056,sonora
2293,0.0175,0.66,-5.3801,796.39,4.618,1.046,sonora
2294,0.0175,0.77,-5.4837,753.63,4.626,1.037,sonora
2295,0.0175,0.89,-5.5757,717.65,4.633,1.029,sonora
2296,0.0175,1.0,-5.6486,690.16,4.638,1.023,sonora
2297,0.0175,1.2,-5.7598,650.2,4.646,1.014,sonora
2298,0.0175,1.4,-5.8511,619.01,4.652,1.007,sonora
2299,0.0175,1.6,-5.9267,594.3,4.657,1.001,sonora
2300,0.0175,1.9,-6.0191,565.47,4.662,0.994,sonora
2301,0.0175,2.2,-6.0973,542.03,4.667,0.989,sonora
2302,0.0175,2.5,-6.1665,522.1,4.671,0.984,sonora
2303,0.0175,2.9,-6.2457,500.11,4.676,0.979,sonora
2304,0.0175,3.4,-6.3311,477.43,4.68,0.974,sonora
2305,0.0175,4.0,-6.4125,456.75,4.685,0.969,sonora
2306,0.0175,4.6,-6.4839,439.31,4.689,0.965,sonora
2307,0.0175,5.3,-6.5628,420.73,4.692,0.961,sonora
2308,0.0175,6.2,-6.6586,399.07,4.696,0.956,sonora
2309,0.0175,7.2,-6.7369,382.23,4.7,0.952,sonora
2310,0.0175,8.3,-6.7974,369.83,4.703,0.949,sonora
2311,0.0175,9.7,-6.8582,357.86,4.707,0.945,sonora
2312,0.0175,11.0,-6.9085,348.25,4.71,0.942,sonora
2313,0.0175,13.0,-6.976,335.72,4.714,0.937,sonora
2314,0.018,0.001,,2596.4394078717733,,,baraffe
2315,0.018,0.0010974986633886447,,2593.2378865937244,,,baraffe
2316,0.018,0.0012045035934870319,,2590.277104549079,,,baraffe
2317,0.018,0.0013219407795106888,,2587.5278492905964,,,baraffe
2318,0.018,0.0014508282385919241,,2585.094972387746,,,baraffe
2319,0.018,0.0015922820526611385,,2583.067405064289,,,baraffe
2320,0.018,0.0016450305263439413,,2578.815147680275,,,interp
2321,0.018,0.0016977790000267444,,2574.5628902962612,,,interp
2322,0.018,0.0017505274737095473,,2570.3106329122475,,,interp
2323,0.018,0.0018032759473923501,,2566.0583755282337,,,interp
2324,0.018,0.0018560244210751532,,2561.80611814422,,,interp
2325,0.018,0.001908772894757956,,2557.553860760206,,,interp
2326,0.018,0.001961521368440759,,2553.3016033761924,,,interp
2327,0.018,0.002014269842123562,,2549.0493459921786,,,interp
2328,0.018,0.002067018315806365,,2544.797088608165,,,interp
2329,0.018,0.002119766789489168,,2540.544831224151,,,interp
2330,0.018,0.002172515263171971,,2536.2925738401377,,,interp
2331,0.018,0.0022252637368547737,,2532.040316456124,,,interp
2332,0.018,0.002278012210537577,,2527.78805907211,,,interp
2333,0.018,0.0023307606842203794,,2523.5358016880964,,,interp
2334,0.018,0.0023835091579031825,,2519.2835443040826,,,interp
2335,0.018,0.0024362576315859856,,2515.031286920069,,,interp
2336,0.018,0.0024890061052687887,,2510.779029536055,,,interp
2337,0.018,0.0025417545789515913,,2506.5267721520413,,,interp
2338,0.018,0.0025945030526343944,,2502.2745147680275,,,interp
2339,0.018,0.002647251526317197,,2498.0222573840138,,,interp
2340,0.018,0.0027,-2.6617,2493.77,3.895,2.439,sonora
2341,0.018,0.0031,-2.694,2479.03,3.917,2.379,sonora
2342,0.018,0.0036,-2.7223,2464.62,3.935,2.329,sonora
2343,0.018,0.0042,-2.7438,2453.43,3.949,2.293,sonora
2344,0.018,0.0049,-2.7582,2446.02,3.958,2.269,sonora
2345,0.018,0.0057,-2.7694,2439.74,3.965,2.251,sonora
2346,0.018,0.0066,-2.7792,2434.45,3.971,2.236,sonora
2347,0.018,0.0076,-2.789,2429.22,3.977,2.22,sonora
2348,0.018,0.0088,-2.8016,2421.8,3.984,2.202,sonora
2349,0.018,0.01,-2.8162,2412.95,3.992,2.181,sonora
2350,0.018,0.012,-2.8461,2394.88,4.009,2.139,sonora
2351,0.018,0.014,-2.8872,2369.93,4.032,2.083,sonora
2352,0.018,0.016,-2.9573,2327.41,4.071,1.993,sonora
2353,0.018,0.019,-3.0874,2243.36,4.137,1.847,sonora
2354,0.018,0.022,-3.2339,2140.67,4.202,1.713,sonora
2355,0.018,0.025,-3.3676,2033.64,4.247,1.628,sonora
2356,0.018,0.029,-3.5087,1919.82,4.288,1.553,sonora
2357,0.018,0.034,-3.6454,1811.73,4.324,1.489,sonora
2358,0.018,0.039,-3.7725,1709.05,4.349,1.446,sonora
2359,0.018,0.045,-3.8827,1624.71,4.372,1.41,sonora
2360,0.018,0.053,-4.0186,1521.67,4.394,1.374,sonora
2361,0.018,0.061,-4.1086,1458.8,4.41,1.348,sonora
2362,0.018,0.071,-4.1981,1398.99,4.427,1.322,sonora
2363,0.018,0.082,-4.2978,1332.05,4.442,1.3,sonora
2364,0.018,0.096,-4.383,1278.84,4.456,1.279,sonora
2365,0.018,0.11,-4.445,1242.69,4.468,1.261,sonora
2366,0.018,0.13,-4.5193,1200.74,4.483,1.24,sonora
2367,0.018,0.15,-4.5509,1187.89,4.496,1.221,sonora
2368,0.018,0.17,-4.5785,1177.15,4.508,1.205,sonora
2369,0.018,0.2,-4.6174,1162.04,4.524,1.182,sonora
2370,0.018,0.23,-4.6535,1147.62,4.539,1.163,sonora
2371,0.018,0.27,-4.702,1127.06,4.556,1.141,sonora
2372,0.018,0.31,-4.7495,1106.75,4.572,1.119,sonora
2373,0.018,0.37,-4.8834,1035.71,4.59,1.096,sonora
2374,0.018,0.42,-4.992,979.25,4.602,1.082,sonora
2375,0.018,0.49,-5.1145,918.88,4.613,1.067,sonora
2376,0.018,0.57,-5.2338,862.9,4.624,1.054,sonora
2377,0.018,0.66,-5.3391,816.33,4.632,1.044,sonora
2378,0.018,0.77,-5.4446,771.73,4.64,1.034,sonora
2379,0.018,0.89,-5.5387,734.0,4.648,1.026,sonora
2380,0.018,1.0,-5.614,705.06,4.653,1.02,sonora
2381,0.018,1.2,-5.7244,664.57,4.66,1.011,sonora
2382,0.018,1.4,-5.8164,632.47,4.666,1.004,sonora
2383,0.018,1.6,-5.8933,606.78,4.671,0.998,sonora
2384,0.018,1.9,-5.9873,576.84,4.677,0.991,sonora
2385,0.018,2.2,-6.0654,552.99,4.682,0.986,sonora
2386,0.018,2.5,-6.1343,532.78,4.686,0.981,sonora
2387,0.018,2.9,-6.2162,509.55,4.691,0.976,sonora
2388,0.018,3.4,-6.3026,486.16,4.696,0.97,sonora
2389,0.018,4.0,-6.3872,464.28,4.7,0.965,sonora
2390,0.018,4.6,-6.4557,447.32,4.704,0.961,sonora
2391,0.018,5.3,-6.533,428.76,4.708,0.957,sonora
2392,0.018,6.2,-6.6324,405.83,4.712,0.953,sonora
2393,0.018,7.2,-6.7099,388.94,4.715,0.949,sonora
2394,0.018,8.3,-6.7745,375.44,4.719,0.945,sonora
2395,0.018,9.7,-6.8388,362.53,4.722,0.941,sonora
2396,0.018,11.0,-6.8852,353.58,4.725,0.938,sonora
2397,0.018,13.0,-6.9521,340.99,4.729,0.934,sonora
2398,0.0185,0.001,,2599.3384999516893,,,baraffe
2399,0.0185,0.0010974986633886447,,2596.179651449565,,,baraffe
2400,0.0185,0.0012045035934870319,,2593.258319937932,,,baraffe
2401,0.0185,0.0013219407795106888,,2590.545617694503,,,baraffe
2402,0.0185,0.0014508282385919241,,2588.145059904646,,,baraffe
2403,0.0185,0.0015922820526611385,,2586.1444020794265,,,baraffe
2404,0.0185,0.0016878876692010842,,2581.5684781708824,,,interp
2405,0.0185,0.00178349328574103,,2576.992554262338,,,interp
2406,0.0185,0.0018790989022809757,,2572.416630353794,,,interp
2407,0.0185,0.0019747045188209214,,2567.84070644525,,,interp
2408,0.0185,0.002070310135360867,,2563.2647825367058,,,interp
2409,0.0185,0.0021659157519008133,,2558.688858628162,,,interp
2410,0.0185,0.002261521368440759,,2554.112934719618,,,interp
2411,0.0185,0.002357126984980705,,2549.5370108110737,,,interp
2412,0.0185,0.0024527326015206506,,2544.9610869025296,,,interp
2413,0.0185,0.0025483382180605963,,2540.3851629939854,,,interp
2414,0.0185,0.002643943834600542,,2535.8092390854413,,,interp
2415,0.0185,0.002739549451140488,,2531.233315176897,,,interp
2416,0.0185,0.0028351550676804335,,2526.657391268353,,,interp
2417,0.0185,0.0029307606842203793,,2522.081467359809,,,interp
2418,0.0185,0.0030263663007603255,,2517.5055434512647,,,interp
2419,0.0185,0.0031219719173002708,,2512.929619542721,,,interp
2420,0.0185,0.003217577533840217,,2508.353695634177,,,interp
2421,0.0185,0.0033131831503801622,,2503.7777717256326,,,interp
2422,0.0185,0.0034087887669201084,,2499.2018478170885,,,interp
2423,0.0185,0.003504394383460054,,2494.6259239085443,,,interp
2424,0.0185,0.0036,-2.6869,2490.05,3.93,2.377,sonora
2425,0.0185,0.0042,-2.7057,2480.84,3.942,2.343,sonora
2426,0.0185,0.0049,-2.718,2474.87,3.95,2.321,sonora
2427,0.0185,0.0057,-2.7286,2469.32,3.957,2.303,sonora
2428,0.0185,0.0066,-2.7383,2464.4,3.963,2.287,sonora
2429,0.0185,0.0076,-2.7493,2458.1,3.97,2.27,sonora
2430,0.0185,0.0088,-2.7627,2451.19,3.978,2.248,sonora
2431,0.0185,0.01,-2.7784,2442.8,3.988,2.223,sonora
2432,0.0185,0.012,-2.8182,2419.01,4.011,2.165,sonora
2433,0.0185,0.014,-2.8892,2375.86,4.05,2.068,sonora
2434,0.0185,0.016,-2.9676,2328.08,4.094,1.968,sonora
2435,0.0185,0.019,-3.125,2225.53,4.173,1.797,sonora
2436,0.0185,0.022,-3.2612,2126.41,4.23,1.683,sonora
2437,0.0185,0.025,-3.385,2025.78,4.269,1.608,sonora
2438,0.0185,0.029,-3.5151,1920.75,4.307,1.539,sonora
2439,0.0185,0.034,-3.6401,1822.4,4.34,1.481,sonora
2440,0.0185,0.039,-3.7671,1718.59,4.366,1.439,sonora
2441,0.0185,0.045,-3.8758,1634.48,4.387,1.404,sonora
2442,0.0185,0.053,-4.0046,1536.84,4.409,1.369,sonora
2443,0.0185,0.061,-4.0968,1470.92,4.425,1.344,sonora
2444,0.0185,0.071,-4.182,1413.81,4.441,1.319,sonora
2445,0.0185,0.082,-4.2768,1349.86,4.456,1.297,sonora
2446,0.0185,0.096,-4.3704,1289.7,4.47,1.276,sonora
2447,0.0185,0.11,-4.43,1254.81,4.482,1.258,sonora
2448,0.0185,0.13,-4.5034,1212.98,4.497,1.237,sonora
2449,0.0185,0.15,-4.5446,1193.22,4.509,1.219,sonora
2450,0.0185,0.17,-4.569,1184.39,4.521,1.203,sonora
2451,0.0185,0.2,-4.6059,1170.14,4.537,1.181,sonora
2452,0.0185,0.23,-4.6433,1154.72,4.551,1.162,sonora
2453,0.0185,0.27,-4.6889,1135.8,4.568,1.14,sonora
2454,0.0185,0.31,-4.736,1115.0,4.583,1.12,sonora
2455,0.0185,0.37,-4.8335,1065.55,4.602,1.097,sonora
2456,0.0185,0.42,-4.9432,1007.38,4.614,1.081,sonora
2457,0.0185,0.49,-5.0736,941.36,4.626,1.066,sonora
2458,0.0185,0.57,-5.1946,883.49,4.637,1.053,sonora
2459,0.0185,0.66,-5.3042,833.81,4.646,1.042,sonora
2460,0.0185,0.77,-5.4117,787.45,4.655,1.032,sonora
2461,0.0185,0.89,-5.5068,748.64,4.662,1.023,sonora
2462,0.0185,1.0,-5.5794,720.27,4.667,1.017,sonora
2463,0.0185,1.2,-5.6932,677.64,4.675,1.008,sonora
2464,0.0185,1.4,-5.7833,645.71,4.681,1.001,sonora
2465,0.0185,1.6,-5.8609,619.26,4.686,0.995,sonora
2466,0.0185,1.9,-5.9584,587.48,4.692,0.988,sonora
2467,0.0185,2.2,-6.0372,563.08,4.697,0.982,sonora
2468,0.0185,2.5,-6.1077,541.95,4.701,0.978,sonora
2469,0.0185,2.9,-6.1884,518.69,4.706,0.972,sonora
2470,0.0185,3.4,-6.272,495.75,4.711,0.967,sonora
2471,0.0185,4.0,-6.3581,473.03,4.715,0.962,sonora
2472,0.0185,4.6,-6.4322,454.27,4.719,0.958,sonora
2473,0.0185,5.3,-6.5059,436.3,4.723,0.954,sonora
2474,0.0185,6.2,-6.5956,415.44,4.727,0.949,sonora
2475,0.0185,7.2,-6.6888,394.45,4.73,0.945,sonora
2476,0.0185,8.3,-6.7517,381.13,4.734,0.942,sonora
2477,0.0185,9.7,-6.8185,367.48,4.737,0.938,sonora
2478,0.0185,11.0,-6.8653,358.32,4.74,0.935,sonora
2479,0.0185,13.0,-6.9352,344.94,4.744,0.931,sonora
2480,0.019,0.001,,2602.163382267129,,,baraffe
2481,0.019,0.0010974986633886447,,2599.0461646027397,,,baraffe
2482,0.019,0.0012045035934870319,,2596.163321777028,,,baraffe
2483,0.019,0.0013219407795106888,,2593.486282569459,,,baraffe
2484,0.019,0.0014508282385919241,,2591.117257978907,,,baraffe
2485,0.019,0.0015922820526611385,,2589.1428559898895,,,baraffe
2486,0.019,0.0017878876692010842,,2584.6689104665616,,,interp
2487,0.019,0.00198349328574103,,2580.1949649432336,,,interp
2488,0.019,0.002179098902280976,,2575.721019419905,,,interp
2489,0.019,0.0023747045188209216,,2571.247073896577,,,interp
2490,0.019,0.0025703101353608676,,2566.773128373249,,,interp
2491,0.019,0.002765915751900813,,2562.299182849921,,,interp
2492,0.019,0.002961521368440759,,2557.825237326593,,,interp
2493,0.019,0.003157126984980705,,2553.3512918032648,,,interp
2494,0.019,0.0033527326015206508,,2548.877346279937,,,interp
2495,0.019,0.0035483382180605968,,2544.403400756609,,,interp
2496,0.019,0.0037439438346005423,,2539.929455233281,,,interp
2497,0.019,0.003939549451140488,,2535.455509709953,,,interp
2498,0.019,0.004135155067680434,,2530.981564186625,,,interp
2499,0.019,0.0043307606842203795,,2526.5076186632964,,,interp
2500,0.019,0.004526366300760325,,2522.0336731399684,,,interp
2501,0.019,0.0047219719173002715,,2517.5597276166404,,,interp
2502,0.019,0.004917577533840218,,2513.0857820933124,,,interp
2503,0.019,0.0051131831503801635,,2508.6118365699845,,,interp
2504,0.019,0.005308788766920109,,2504.137891046656,,,interp
2505,0.019,0.005504394383460055,,2499.663945523328,,,interp
2506,0.019,0.0057,-2.6919,2495.19,3.95,2.353,sonora
2507,0.019,0.0066,-2.7008,2491.09,3.956,2.337,sonora
2508,0.019,0.0076,-2.7116,2485.7,3.963,2.318,sonora
2509,0.019,0.0088,-2.7265,2478.04,3.972,2.293,sonora
2510,0.019,0.01,-2.7442,2468.38,3.983,2.264,sonora
2511,0.019,0.012,-2.9033,2374.24,4.075,2.038,sonora
2512,0.019,0.014,-3.0292,2295.74,4.142,1.886,sonora
2513,0.019,0.016,-3.1295,2229.1,4.192,1.782,sonora
2514,0.019,0.019,-3.2574,2135.91,4.245,1.675,sonora
2515,0.019,0.022,-3.3754,2039.85,4.283,1.603,sonora
2516,0.019,0.025,-3.4717,1961.51,4.312,1.552,sonora
2517,0.019,0.029,-3.5759,1878.72,4.341,1.501,sonora
2518,0.019,0.034,-3.6907,1786.94,4.368,1.453,sonora
2519,0.019,0.039,-3.8035,1694.61,4.389,1.419,sonora
2520,0.019,0.045,-3.8975,1623.05,4.408,1.388,sonora
2521,0.019,0.053,-4.0182,1531.19,4.428,1.358,sonora
2522,0.019,0.061,-4.1026,1471.1,4.443,1.334,sonora
2523,0.019,0.071,-4.1822,1417.76,4.458,1.311,sonora
2524,0.019,0.082,-4.2703,1358.43,4.472,1.291,sonora
2525,0.019,0.096,-4.3623,1298.75,4.486,1.27,sonora
2526,0.019,0.11,-4.4252,1260.97,4.498,1.253,sonora
2527,0.019,0.13,-4.4891,1225.33,4.512,1.233,sonora
2528,0.019,0.15,-4.5376,1200.02,4.524,1.215,sonora
2529,0.019,0.17,-4.5632,1189.97,4.535,1.2,sonora
2530,0.019,0.2,-4.5982,1176.56,4.55,1.179,sonora
2531,0.019,0.23,-4.6333,1162.27,4.564,1.16,sonora
2532,0.019,0.27,-4.6799,1142.42,4.581,1.138,sonora
2533,0.019,0.31,-4.7228,1123.89,4.595,1.119,sonora
